Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Mag Direction (°)
1970-01-01 00:01:31.300,-0.0380069764975115,6.473343666633666,-2.620841554851995,-0.004401963346410843,0.04921000230769157,0.009975945522885542,50.244411574,6.62668079,486.33252498,7.403999996,340.38000488,338.00109487989334
1970-01-01 00:01:31.400,-0.24107257870112586,1.1070785475854734,0.2639692031721008,-0.07196726055272976,0.040148663489833335,0.05821228954676191,50.244426972999996,6.6266746,486.51416096,8.0430000065,340.21000671,339.8896315128668
1970-01-01 00:01:31.500,-0.3429969296809452,4.432339699354694,-2.3718188506410085,-0.019923372233180723,-0.024643639097072293,-0.0028886452009831325,50.244442372,6.626668410000001,486.69579694,8.682000017,340.04000854000003,341.73170311878323
1970-01-01 00:01:31.600,-0.43267497856196924,2.940207758187883,-1.0094124609122366,-0.18159734694638555,0.11335724406195181,0.050306583684,50.244457771,6.62666222,486.87743292,9.3210000275,339.87001037,334.4845402954049
1970-01-01 00:01:31.700,-0.0537116840830536,3.067247104597522,-1.836215547936333,0.22546795521310725,0.001887738713284337,-0.03317342174240361,50.24447317,6.62665603,487.0590689,9.960000038,339.7000122,334.9103360649894
1970-01-01 00:01:31.800,-0.48050979587052345,2.8977351314529436,-0.9148238421893442,-0.08618582167,0.024375714308370235,0.021794157490966665,50.24448372,6.626652834000001,486.93649902,10.0110000612,339.62001037,339.22813334737555
1970-01-01 00:01:31.900,-0.6740147402031713,3.0955601446642182,-2.498403442902913,-0.08108905334412168,0.01946247670306145,0.03277600312007229,50.24449427,6.626649638,486.81392914,10.062000084400001,339.54000854000003,336.36983949868863
1970-01-01 00:01:32.000,-0.28950201464690895,3.1344191378384867,-1.2737869182736823,-0.0037395993388795166,-0.002608980095909638,0.019374161482983134,50.24450482,6.626646442,486.69135926,10.1130001076,339.46000671,335.2340778490829
1970-01-01 00:01:32.100,-0.008705712287872647,3.223443635633667,-0.5143071830327184,0.0012722917106867473,0.005670576106927711,0.00812132465454217,50.24451537,6.626643246,486.56878938,10.1640001308,339.38000488,334.84362152630706
1970-01-01 00:01:32.200,-0.006053433449318524,3.1819692760071607,-0.7252900169724779,0.015307059414866266,-1.8399067075903813e-05,-0.0014388028458204819,50.24452592,6.626640050000001,486.4462195,10.215000154,339.30000305,333.5625467168204
1970-01-01 00:01:32.300,0.025098955010721458,3.189392978104694,-0.8559728139029126,0.02890252894027976,0.016318348351046428,-0.0029087964667261906,50.24453647,6.626636854,486.32364962,10.2660001772,339.22000122000003,336.68920677682195
1970-01-01 00:01:32.400,0.08109720778080187,3.0509802588023422,-0.4659822648278986,-0.0048141020894530125,0.008768969909368674,3.6797898072289474e-06,50.24454702,6.626633658,486.20107974,10.3170002004,339.13999939,340.4327253972733
1970-01-01 00:01:32.500,0.1356564400217659,3.010021193585474,-0.6928030957074167,0.017757808182379518,-0.013317206234771083,0.00045997531340000007,50.244557570000005,6.6266304620000005,486.07850986,10.3680002236,339.05999756,336.8579551106832
1970-01-01 00:01:32.600,0.4562189995277899,2.981404644549329,-0.868657520032718,0.012745916806093976,-0.03256257459741566,-0.011970398332554217,50.244568120000004,6.626627266,485.95593998000004,10.4190002468,338.97999573000004,338.4357685520531
1970-01-01 00:01:32.700,0.5430309039615249,3.119939678802341,-0.9608496700929585,0.022764968410916665,-0.005155841738720238,-0.02316129187661905,50.24457867,6.62662407,485.8333701,10.47000027,338.8999939,338.72053847387195
1970-01-01 00:01:32.800,0.594943255594055,2.903098143128503,-0.35798445362910414,0.026618773274265064,-0.004544556362520482,-0.014237156867392771,50.244589935,6.626622478,485.71062950000004,10.496000197,338.99999390000005,335.7681939373897
1970-01-01 00:01:32.900,0.21690430549887396,2.839374054934872,-0.8309885737435607,0.0063504196453843375,-0.030450367993724095,-3.6797833674698193e-06,50.244601200000005,6.626620886,485.5878889,10.522000124,339.0999939,334.3312518616157
1970-01-01 00:01:33.000,0.12840950777839222,2.5038202882601723,-1.1768055593941638,-0.02160872189124458,-0.04491199290104217,0.012750516591933735,50.244612465,6.626619294,485.4651483,10.548000050999999,339.19999390000004,336.5268465270271
1970-01-01 00:01:33.100,0.1780137282024885,2.9754729971276426,-1.227898080659224,0.0007453791293666669,-0.0528019280577262,0.014674878220607143,50.24462373,6.626617702,485.3424077,10.573999978,339.2999939,338.88911618436794
1970-01-01 00:01:33.200,0.596652414451198,2.79554930454517,0.17321152178756272,0.021525926195337348,-0.05601763756407229,0.010483758117319279,50.244634995,6.6266161100000005,485.21966710000004,10.599999905,339.3999939,336.8479622275788
1970-01-01 00:01:33.300,0.6657567439976693,2.944106855657763,-0.26880498679175524,0.04548880150375903,-0.02528392459008434,-0.013184733352159035,50.24464626,6.626614518,485.0969265,10.625999832,339.49999390000005,333.4451618586645
1970-01-01 00:01:33.400,0.7925979732024886,2.7592360725493297,-0.0935127477194655,0.00805784786906024,0.03852385491810241,-0.02599044687951687,50.244657525,6.626612926,484.9741859,10.651999758999999,339.5999939,341.85746832034954
1970-01-01 00:01:33.500,1.0724393085398383,3.167608756248124,0.3645938623528231,0.025220448542189158,0.07889129190240964,-0.04833420927120482,50.24466879,6.626611334,484.8514453,10.677999686,339.69999390000004,337.78905879020147
1970-01-01 00:01:33.600,0.8676367437446575,2.834209988983064,0.28955511302752335,0.06639691612574881,0.059564879660750004,-0.05633611573660714,50.244680055,6.626609742,484.7287047,10.703999613,339.7999939,342.19281006602944
1970-01-01 00:01:33.700,0.563822322296436,2.8796897870094558,0.16658855431137276,0.06536709662481928,0.01166129495123976,-0.040260721963084334,50.24469132,6.62660815,484.6059641,10.72999954,339.8999939,337.30714634681294
1970-01-01 00:01:33.800,0.6148299925759826,2.950395211790293,0.8668344109311388,0.031387797736201206,-0.014494743185968674,-0.013670467303271084,50.244701829,6.626603899,484.81205669999997,10.767999552,339.94999390000004,339.128931646617
1970-01-01 00:01:33.900,0.4025895221542959,2.7040605900794494,0.3041463013407757,0.06329168761842169,-0.06381145953469879,-0.005751531724266265,50.244712338,6.626599648,485.0181493,10.805999564,339.99999390000005,346.3626593154572
1970-01-01 00:01:34.000,0.35886643873260926,2.434601388428847,-1.01206835781585,0.023513983329790475,-0.029640636369601188,-0.012304209109005952,50.244722847,6.626595397,485.2242419,10.843999576,340.0499939,347.8126465912784
1970-01-01 00:01:34.100,0.6455949008559596,2.5383742847118365,-0.5443610934267227,-0.003150831277692771,0.011801127590884338,-0.010255610351744578,50.244733356,6.626591146,485.4303345,10.881999588,340.0999939,342.6953863072471
